476.644	4.06646e-07
477.655	5.33434e-08
478.666	2.34776e-07
479.677	1.50192e-06
480.688	1.94378e-08
481.699	1e-10
482.71	3.91598e-09
483.721	1e-10
484.732	4.35674e-07
485.742	1e-10
486.753	6.97924e-07
487.764	8.09864e-08
488.775	1e-10
489.786	1e-10
490.797	4.77442e-07
491.808	1.02449e-07
492.819	1.94385e-07
493.829	1e-10
494.84	2.72666e-07
495.851	1e-10
496.862	1e-10
497.873	3.12994e-07
498.884	1e-10
499.895	1e-10
500.906	1e-10
501.916	5.30798e-07
502.927	1e-10
503.938	5.97235e-07
504.949	1e-10
505.96	1e-10
506.971	5.24928e-07
507.982	1e-10
508.993	1e-10
510.004	1.29577e-07
511.014	1e-10
512.025	7.98218e-07
513.036	1e-10
514.047	6.30927e-07
515.058	1e-10
516.069	1e-10
517.08	1e-10
518.091	6.00169e-07
519.101	7.32592e-07
520.112	7.18561e-07
521.123	1e-10
522.134	7.40286e-07
523.145	1e-10
524.156	1e-10
525.167	9.23905e-08
526.178	3.00717e-07
527.188	3.4801e-07
528.199	3.28089e-07
529.21	6.02038e-07
530.221	1e-10
531.232	9.46763e-08
532.243	1.36723e-06
533.254	3.65951e-07
534.265	3.07118e-07
535.276	6.0921e-07
536.286	1e-10
537.297	1e-10
538.308	2.82663e-07
539.319	1e-10
540.33	6.71208e-07
541.341	9.73692e-08
542.352	1e-10
543.363	1e-10
544.373	1.56054e-07
545.384	1e-10
546.395	1.56916e-06
547.406	6.59148e-07
548.417	4.78702e-07
549.428	1e-10
550.439	1e-10
551.45	2.36041e-07
552.46	1e-10
553.471	3.57487e-07
554.482	1e-10
555.493	1e-10
556.504	6.10781e-07
557.515	1e-10
558.526	1e-10
559.537	4.6451e-07
560.548	1e-10
561.558	1e-10
562.569	5.83604e-07
563.58	6.37606e-07
564.591	1e-10
565.602	1e-10
566.613	8.92134e-08
567.624	2.1745e-07
568.635	1.26524e-07
569.645	1.93789e-07
570.656	1e-10
571.667	2.43746e-07
572.678	1e-10
573.689	2.27285e-07
574.7	1e-10
575.711	3.5686e-07
576.722	1.54438e-07
577.732	1e-10
578.743	1e-10
579.754	7.1106e-07
580.765	1e-10
581.776	1e-10
582.787	1e-10
583.798	6.35293e-08
584.809	2.42638e-07
585.82	3.70476e-07
586.83	1.68869e-07
587.841	1e-10
588.852	1e-10
589.863	9.9187e-07
590.874	1e-10
591.885	7.31029e-07
592.896	2.42947e-07
593.907	9.87388e-08
594.917	7.71836e-07
595.928	1.822e-07
596.939	6.49085e-07
597.95	8.15288e-08
598.961	4.92951e-07
