#1
#	S1-232-P1, X1-3687-P1, AB 2/480/1,, 5°, R3
1300	0
1301	0
1302	-0.002
1303	-0.004
1304	-0.008
1305	-0.005
1306	-0.006
1307	-0.008
1308	-0.015
1309	-0.011
1310	-0.008
1311	-0.029
1312	-0.034
1313	-0.033
1314	-0.033
1315	-0.004
1316	0.0171
1317	0.0218
1318	0.0243
1319	0.0263
1320	0.0316
1321	0.0455
1322	0.0632
1323	0.0795
1324	0.0822
1325	0.0745
1326	0.031
1327	0.0114
1328	0.0022
1329	-0.003
1330	0.0067
1331	-0.001
1332	-0.007
1333	-0.003
1334	0.002
1335	0
1336	-0.008
1337	-0.009
1338	-0.015
1339	-0.012
1340	-0.019
1341	-0.025
1342	-0.01
1343	0.0536
1344	0.0541
1345	-0.01
1346	-0.013
1347	-0.029
1348	-0.033
1349	-0.007
1350	0.0617
1351	0.049
1352	-0.016
1353	-0.025
1354	-0.015
1355	-0.025
1356	-0.031
1357	-0.022
1358	0.0038
1359	0.0048
1360	0.0109
1361	0.0161
1362	0.0002
1363	0.0044
1364	0.0172
1365	0.0145
1366	0.0049
1367	0.0174
1368	0.0091
1369	-0.062
1370	0.0397
1371	0.0997
1372	0.0084
1373	-0.051
1374	-0.055
1375	-0.022
1376	0.0215
1377	-0.019
1378	0.0129
1379	0.0457
1380	0.0426
1381	0.0172
1382	-0.032
1383	-0.058
1384	-0.033
1385	0.027
1386	0.0219
1387	0.0297
1388	0.0229
1389	0.0096
1390	-0.039
1391	-0.014
1392	0.0659
1393	0.0669
1394	0.0591
1395	-0.024
1396	-0.034
1397	-0.04
1398	-0.049
1399	-0.016
1400	0.0547
1401	0.0623
1402	0.0427
1403	-0.004
1404	-0.005
1405	0.0007
1406	0.0375
1407	0.0675
1408	0.002
1409	0.0148
1410	0.0164
1411	0.0102
1412	0.0076
1413	0.0168
1414	0.0133
1415	0.0133
1416	0.007
1417	0.0153
1418	0.0213
1419	0.0109
1420	0.0025
1421	0
1422	-0.028
1423	-0.077
1424	-0.02
1425	0.0306
1426	0.1115
1427	0.1203
1428	0.0727
1429	0.0137
1430	0.0167
1431	0.0197
1432	0.026
1433	0.0267
1434	0.0182
1435	0.0159
1436	0.0128
1437	0.0086
1438	0.0174
1439	0.0241
1440	0.0551
1441	0.102
1442	0.1085
1443	0.0788
1444	0.0192
1445	0.012
1446	-0.001
1447	0.0077
1448	0.0594
1449	0.0697
1450	0.1414
1451	0.2154
1452	0.2489
1453	0.2838
1454	0.262
1455	0.2545
1456	0.3032
1457	0.3563
1458	0.412
1459	0.4808
1460	0.5598
1461	0.6435
1462	0.7604
1463	0.873
1464	0.9289
1465	0.9716
1466	1.037
1467	1.0955
1468	1.1432
1469	1.2114
1470	1.2766
1471	1.3327
1472	1.4015
1473	1.489
1474	1.5815
1475	1.6863
1476	1.8088
1477	1.9528
1478	2.1303
1479	2.3688
1480	2.7078
1481	3.0643
1482	3.4263
1483	3.831
1484	4.3587
1485	5.0425
1486	5.8786
1487	6.8901
1488	8.1687
1489	9.7489
1490	11.73
1491	14.222
1492	17.26
1493	20.878
1494	25.06
1495	30.006
1496	35.68
1497	41.654
1498	47.588
1499	53.043
1500	57.904
1501	61.776
1502	64.573
1503	66.38
1504	67.427
1505	67.997
1506	68.277
1507	68.484
1508	68.803
1509	69.257
1510	69.944
1511	70.885
1512	72.046
1513	73.444
1514	75.017
1515	76.743
1516	78.592
1517	80.472
1518	82.369
1519	84.197
1520	86.032
1521	87.684
1522	89.2
1523	90.539
1524	91.677
1525	92.652
1526	93.436
1527	94.069
1528	94.559
1529	94.897
1530	95.202
1531	95.382
1532	95.539
1533	95.65
1534	95.759
1535	95.837
1536	95.909
1537	95.989
1538	96.054
1539	96.178
1540	96.261
1541	96.334
1542	96.432
1543	96.494
1544	96.525
1545	96.549
1546	96.562
1547	96.563
1548	96.565
1549	96.499
1550	96.438
1551	96.37
1552	96.298
1553	96.212
1554	96.108
1555	96.031
1556	95.91
1557	95.85
1558	95.75
1559	95.697
1560	95.598
1561	95.521
1562	95.486
1563	95.433
1564	95.419
1565	95.381
1566	95.378
1567	95.371
1568	95.363
1569	95.394
1570	95.411
1571	95.429
1572	95.465
1573	95.5
1574	95.531
1575	95.584
1576	95.648
1577	95.672
1578	95.726
1579	95.755
1580	95.793
1581	95.836
1582	95.873
1583	95.927
1584	95.958
1585	95.978
1586	96.008
1587	96.025
1588	96.049
1589	96.077
1590	96.085
1591	96.11
1592	96.102
1593	96.142
1594	96.178
1595	96.198
1596	96.206
1597	96.212
1598	96.217
1599	96.246
1600	96.255
1601	96.282
1602	96.298
1603	96.318
1604	96.359
1605	96.39
1606	96.395
1607	96.404
1608	96.409
1609	96.415
1610	96.425
1611	96.416
1612	96.42
1613	96.415
1614	96.402
1615	96.372
1616	96.351
1617	96.341
1618	96.314
1619	96.285
1620	96.252
1621	96.207
1622	96.176
1623	96.162
1624	96.152
1625	96.145
1626	96.139
1627	96.141
1628	96.151
1629	96.162
1630	96.185
1631	96.207
1632	96.234
1633	96.25
1634	96.287
1635	96.341
1636	96.389
1637	96.427
1638	96.455
1639	96.483
1640	96.521
1641	96.556
1642	96.58
1643	96.603
1644	96.608
1645	96.624
1646	96.638
1647	96.63
1648	96.635
1649	96.639
1650	96.639
1651	96.629
1652	96.614
1653	96.603
1654	96.595
1655	96.581
1656	96.584
1657	96.597
1658	96.594
1659	96.602
1660	96.61
1661	96.612
1662	96.62
1663	96.629
1664	96.632
1665	96.632
1666	96.64
1667	96.626
1668	96.599
1669	96.57
1670	96.538
1671	96.494
1672	96.453
1673	96.388
1674	96.3
1675	96.211
1676	96.113
